,ano,uf,genero,mes,numero,data,regiao,data_numerica
3710,2018,Pernambuco,Feminino,Março,5,2018-03-01,Nordeste,1155
3711,2018,Pernambuco,Feminino,Abril,11,2018-04-01,Nordeste,1186
3712,2018,Pernambuco,Feminino,Maio,8,2018-05-01,Nordeste,1216
3713,2018,Pernambuco,Feminino,Junho,4,2018-06-01,Nordeste,1247
3714,2018,Pernambuco,Feminino,Julho,14,2018-07-01,Nordeste,1277
3715,2018,Pernambuco,Feminino,Agosto,17,2018-08-01,Nordeste,1308
3716,2018,Pernambuco,Feminino,Setembro,10,2018-09-01,Nordeste,1339
3717,2018,Pernambuco,Feminino,Outubro,18,2018-10-01,Nordeste,1369
3718,2018,Pernambuco,Feminino,Novembro,32,2018-11-01,Nordeste,1400
3719,2018,Pernambuco,Feminino,Dezembro,115,2018-12-01,Nordeste,1430
3720,2018,Alagoas,Feminino,Janeiro,2,2018-01-01,Nordeste,1096
3721,2018,Alagoas,Feminino,Fevereiro,2,2018-02-01,Nordeste,1127
3722,2018,Alagoas,Feminino,Março,3,2018-03-01,Nordeste,1155
3723,2018,Alagoas,Feminino,Abril,1,2018-04-01,Nordeste,1186
3724,2018,Alagoas,Feminino,Maio,2,2018-05-01,Nordeste,1216
3725,2018,Alagoas,Feminino,Junho,1,2018-06-01,Nordeste,1247
3726,2018,Alagoas,Feminino,Julho,1,2018-07-01,Nordeste,1277
3727,2018,Alagoas,Feminino,Agosto,0,2018-08-01,Nordeste,1308
3728,2018,Alagoas,Feminino,Setembro,2,2018-09-01,Nordeste,1339
3729,2018,Alagoas,Feminino,Outubro,3,2018-10-01,Nordeste,1369
3730,2018,Alagoas,Feminino,Novembro,2,2018-11-01,Nordeste,1400
3731,2018,Alagoas,Feminino,Dezembro,37,2018-12-01,Nordeste,1430
3732,2018,Sergipe,Feminino,Janeiro,1,2018-01-01,Nordeste,1096
3733,2018,Sergipe,Feminino,Fevereiro,0,2018-02-01,Nordeste,1127
3734,2018,Sergipe,Feminino,Março,3,2018-03-01,Nordeste,1155
3735,2018,Sergipe,Feminino,Abril,0,2018-04-01,Nordeste,1186
3736,2018,Sergipe,Feminino,Maio,0,2018-05-01,Nordeste,1216
3737,2018,Sergipe,Feminino,Junho,0,2018-06-01,Nordeste,1247
3738,2018,Sergipe,Feminino,Julho,3,2018-07-01,Nordeste,1277
3739,2018,Sergipe,Feminino,Agosto,0,2018-08-01,Nordeste,1308
3740,2018,Sergipe,Feminino,Setembro,3,2018-09-01,Nordeste,1339
3741,2018,Sergipe,Feminino,Outubro,5,2018-10-01,Nordeste,1369
3742,2018,Sergipe,Feminino,Novembro,3,2018-11-01,Nordeste,1400
3743,2018,Sergipe,Feminino,Dezembro,5,2018-12-01,Nordeste,1430
3744,2018,Bahia,Feminino,Janeiro,8,2018-01-01,Nordeste,1096
3745,2018,Bahia,Feminino,Fevereiro,7,2018-02-01,Nordeste,1127
3746,2018,Bahia,Feminino,Março,0,2018-03-01,Nordeste,1155
3747,2018,Bahia,Feminino,Abril,5,2018-04-01,Nordeste,1186
3748,2018,Bahia,Feminino,Maio,12,2018-05-01,Nordeste,1216
3749,2018,Bahia,Feminino,Junho,15,2018-06-01,Nordeste,1247
3750,2018,Bahia,Feminino,Julho,14,2018-07-01,Nordeste,1277
3751,2018,Bahia,Feminino,Agosto,5,2018-08-01,Nordeste,1308
3752,2018,Bahia,Feminino,Setembro,13,2018-09-01,Nordeste,1339
3753,2018,Bahia,Feminino,Outubro,14,2018-10-01,Nordeste,1369
3754,2018,Bahia,Feminino,Novembro,17,2018-11-01,Nordeste,1400
3755,2018,Bahia,Feminino,Dezembro,60,2018-12-01,Nordeste,1430
3756,2018,Minas Gerais,Feminino,Janeiro,24,2018-01-01,Sudeste,1096
3757,2018,Minas Gerais,Feminino,Fevereiro,19,2018-02-01,Sudeste,1127
3758,2018,Minas Gerais,Feminino,Março,21,2018-03-01,Sudeste,1155
3759,2018,Minas Gerais,Feminino,Abril,21,2018-04-01,Sudeste,1186
3760,2018,Minas Gerais,Feminino,Maio,32,2018-05-01,Sudeste,1216
3761,2018,Minas Gerais,Feminino,Junho,22,2018-06-01,Sudeste,1247
3762,2018,Minas Gerais,Feminino,Julho,25,2018-07-01,Sudeste,1277
3763,2018,Minas Gerais,Feminino,Agosto,24,2018-08-01,Sudeste,1308
3764,2018,Minas Gerais,Feminino,Setembro,43,2018-09-01,Sudeste,1339
3765,2018,Minas Gerais,Feminino,Outubro,32,2018-10-01,Sudeste,1369
3766,2018,Minas Gerais,Feminino,Novembro,34,2018-11-01,Sudeste,1400
3767,2018,Minas Gerais,Feminino,Dezembro,115,2018-12-01,Sudeste,1430
3768,2018,Espírito Santo,Feminino,Janeiro,4,2018-01-01,Sudeste,1096
3769,2018,Espírito Santo,Feminino,Fevereiro,3,2018-02-01,Sudeste,1127
3770,2018,Espírito Santo,Feminino,Março,4,2018-03-01,Sudeste,1155
3771,2018,Espírito Santo,Feminino,Abril,7,2018-04-01,Sudeste,1186
3772,2018,Espírito Santo,Feminino,Maio,5,2018-05-01,Sudeste,1216
3773,2018,Espírito Santo,Feminino,Junho,3,2018-06-01,Sudeste,1247
3774,2018,Espírito Santo,Feminino,Julho,5,2018-07-01,Sudeste,1277
3775,2018,Espírito Santo,Feminino,Agosto,4,2018-08-01,Sudeste,1308
3776,2018,Espírito Santo,Feminino,Setembro,4,2018-09-01,Sudeste,1339
3777,2018,Espírito Santo,Feminino,Outubro,4,2018-10-01,Sudeste,1369
3778,2018,Espírito Santo,Feminino,Novembro,4,2018-11-01,Sudeste,1400
3779,2018,Espírito Santo,Feminino,Dezembro,16,2018-12-01,Sudeste,1430
3780,2018,Rio de Janeiro,Feminino,Janeiro,25,2018-01-01,Sudeste,1096
3781,2018,Rio de Janeiro,Feminino,Fevereiro,14,2018-02-01,Sudeste,1127
3782,2018,Rio de Janeiro,Feminino,Março,33,2018-03-01,Sudeste,1155
3783,2018,Rio de Janeiro,Feminino,Abril,24,2018-04-01,Sudeste,1186
3784,2018,Rio de Janeiro,Feminino,Maio,21,2018-05-01,Sudeste,1216
3785,2018,Rio de Janeiro,Feminino,Junho,23,2018-06-01,Sudeste,1247
3786,2018,Rio de Janeiro,Feminino,Julho,24,2018-07-01,Sudeste,1277
3787,2018,Rio de Janeiro,Feminino,Agosto,32,2018-08-01,Sudeste,1308
3788,2018,Rio de Janeiro,Feminino,Setembro,29,2018-09-01,Sudeste,1339
3789,2018,Rio de Janeiro,Feminino,Outubro,35,2018-10-01,Sudeste,1369
3790,2018,Rio de Janeiro,Feminino,Novembro,37,2018-11-01,Sudeste,1400
3791,2018,Rio de Janeiro,Feminino,Dezembro,109,2018-12-01,Sudeste,1430
3792,2018,São Paulo,Feminino,Janeiro,129,2018-01-01,Sudeste,1096
3793,2018,São Paulo,Feminino,Fevereiro,105,2018-02-01,Sudeste,1127
3794,2018,São Paulo,Feminino,Março,107,2018-03-01,Sudeste,1155
3795,2018,São Paulo,Feminino,Abril,120,2018-04-01,Sudeste,1186
3796,2018,São Paulo,Feminino,Maio,131,2018-05-01,Sudeste,1216
3797,2018,São Paulo,Feminino,Junho,130,2018-06-01,Sudeste,1247
3798,2018,São Paulo,Feminino,Julho,143,2018-07-01,Sudeste,1277
3799,2018,São Paulo,Feminino,Agosto,120,2018-08-01,Sudeste,1308
3800,2018,São Paulo,Feminino,Setembro,184,2018-09-01,Sudeste,1339
3801,2018,São Paulo,Feminino,Outubro,189,2018-10-01,Sudeste,1369
3802,2018,São Paulo,Feminino,Novembro,260,2018-11-01,Sudeste,1400
3803,2018,São Paulo,Feminino,Dezembro,827,2018-12-01,Sudeste,1430
3804,2018,Paraná,Feminino,Janeiro,12,2018-01-01,Sul,1096
3805,2018,Paraná,Feminino,Fevereiro,7,2018-02-01,Sul,1127
3806,2018,Paraná,Feminino,Março,17,2018-03-01,Sul,1155
3807,2018,Paraná,Feminino,Abril,15,2018-04-01,Sul,1186
3808,2018,Paraná,Feminino,Maio,14,2018-05-01,Sul,1216
3809,2018,Paraná,Feminino,Junho,9,2018-06-01,Sul,1247
3810,2018,Paraná,Feminino,Julho,16,2018-07-01,Sul,1277
3811,2018,Paraná,Feminino,Agosto,12,2018-08-01,Sul,1308
3812,2018,Paraná,Feminino,Setembro,19,2018-09-01,Sul,1339
3813,2018,Paraná,Feminino,Outubro,24,2018-10-01,Sul,1369
3814,2018,Paraná,Feminino,Novembro,27,2018-11-01,Sul,1400
3815,2018,Paraná,Feminino,Dezembro,111,2018-12-01,Sul,1430
3816,2018,Santa Catarina,Feminino,Janeiro,14,2018-01-01,Sul,1096
3817,2018,Santa Catarina,Feminino,Fevereiro,7,2018-02-01,Sul,1127
3818,2018,Santa Catarina,Feminino,Março,9,2018-03-01,Sul,1155
3819,2018,Santa Catarina,Feminino,Abril,8,2018-04-01,Sul,1186
3820,2018,Santa Catarina,Feminino,Maio,7,2018-05-01,Sul,1216
3821,2018,Santa Catarina,Feminino,Junho,12,2018-06-01,Sul,1247
3822,2018,Santa Catarina,Feminino,Julho,16,2018-07-01,Sul,1277
3823,2018,Santa Catarina,Feminino,Agosto,18,2018-08-01,Sul,1308
3824,2018,Santa Catarina,Feminino,Setembro,16,2018-09-01,Sul,1339
3825,2018,Santa Catarina,Feminino,Outubro,13,2018-10-01,Sul,1369
3826,2018,Santa Catarina,Feminino,Novembro,18,2018-11-01,Sul,1400
3827,2018,Santa Catarina,Feminino,Dezembro,62,2018-12-01,Sul,1430
3828,2018,Rio Grande do Sul,Feminino,Janeiro,7,2018-01-01,Sul,1096
3829,2018,Rio Grande do Sul,Feminino,Fevereiro,12,2018-02-01,Sul,1127
3830,2018,Rio Grande do Sul,Feminino,Março,13,2018-03-01,Sul,1155
3831,2018,Rio Grande do Sul,Feminino,Abril,11,2018-04-01,Sul,1186
3832,2018,Rio Grande do Sul,Feminino,Maio,11,2018-05-01,Sul,1216
3833,2018,Rio Grande do Sul,Feminino,Junho,10,2018-06-01,Sul,1247
3834,2018,Rio Grande do Sul,Feminino,Julho,11,2018-07-01,Sul,1277
3835,2018,Rio Grande do Sul,Feminino,Agosto,10,2018-08-01,Sul,1308
3836,2018,Rio Grande do Sul,Feminino,Setembro,19,2018-09-01,Sul,1339
3837,2018,Rio Grande do Sul,Feminino,Outubro,16,2018-10-01,Sul,1369
3838,2018,Rio Grande do Sul,Feminino,Novembro,30,2018-11-01,Sul,1400
3839,2018,Rio Grande do Sul,Feminino,Dezembro,119,2018-12-01,Sul,1430
3840,2018,Mato Grosso do Sul,Feminino,Janeiro,3,2018-01-01,Centro-Oeste,1096
3841,2018,Mato Grosso do Sul,Feminino,Fevereiro,10,2018-02-01,Centro-Oeste,1127
3842,2018,Mato Grosso do Sul,Feminino,Março,11,2018-03-01,Centro-Oeste,1155
3843,2018,Mato Grosso do Sul,Feminino,Abril,2,2018-04-01,Centro-Oeste,1186
3844,2018,Mato Grosso do Sul,Feminino,Maio,7,2018-05-01,Centro-Oeste,1216
3845,2018,Mato Grosso do Sul,Feminino,Junho,6,2018-06-01,Centro-Oeste,1247
3846,2018,Mato Grosso do Sul,Feminino,Julho,8,2018-07-01,Centro-Oeste,1277
3847,2018,Mato Grosso do Sul,Feminino,Agosto,4,2018-08-01,Centro-Oeste,1308
3848,2018,Mato Grosso do Sul,Feminino,Setembro,9,2018-09-01,Centro-Oeste,1339
3849,2018,Mato Grosso do Sul,Feminino,Outubro,7,2018-10-01,Centro-Oeste,1369
3850,2018,Mato Grosso do Sul,Feminino,Novembro,14,2018-11-01,Centro-Oeste,1400
3851,2018,Mato Grosso do Sul,Feminino,Dezembro,29,2018-12-01,Centro-Oeste,1430
3852,2018,Mato Grosso,Feminino,Janeiro,1,2018-01-01,Centro-Oeste,1096
3853,2018,Mato Grosso,Feminino,Fevereiro,0,2018-02-01,Centro-Oeste,1127
3854,2018,Mato Grosso,Feminino,Março,0,2018-03-01,Centro-Oeste,1155
3855,2018,Mato Grosso,Feminino,Abril,0,2018-04-01,Centro-Oeste,1186
3856,2018,Mato Grosso,Feminino,Maio,4,2018-05-01,Centro-Oeste,1216
3857,2018,Mato Grosso,Feminino,Junho,4,2018-06-01,Centro-Oeste,1247
3858,2018,Mato Grosso,Feminino,Julho,1,2018-07-01,Centro-Oeste,1277
3859,2018,Mato Grosso,Feminino,Agosto,5,2018-08-01,Centro-Oeste,1308
3860,2018,Mato Grosso,Feminino,Setembro,5,2018-09-01,Centro-Oeste,1339
3861,2018,Mato Grosso,Feminino,Outubro,2,2018-10-01,Centro-Oeste,1369
3862,2018,Mato Grosso,Feminino,Novembro,2,2018-11-01,Centro-Oeste,1400
3863,2018,Mato Grosso,Feminino,Dezembro,7,2018-12-01,Centro-Oeste,1430
3864,2018,Goiás,Feminino,Janeiro,8,2018-01-01,Centro-Oeste,1096
3865,2018,Goiás,Feminino,Fevereiro,8,2018-02-01,Centro-Oeste,1127
3866,2018,Goiás,Feminino,Março,7,2018-03-01,Centro-Oeste,1155
3867,2018,Goiás,Feminino,Abril,7,2018-04-01,Centro-Oeste,1186
3868,2018,Goiás,Feminino,Maio,15,2018-05-01,Centro-Oeste,1216
3869,2018,Goiás,Feminino,Junho,8,2018-06-01,Centro-Oeste,1247
3870,2018,Goiás,Feminino,Julho,12,2018-07-01,Centro-Oeste,1277
3871,2018,Goiás,Feminino,Agosto,14,2018-08-01,Centro-Oeste,1308
3872,2018,Goiás,Feminino,Setembro,6,2018-09-01,Centro-Oeste,1339
3873,2018,Goiás,Feminino,Outubro,4,2018-10-01,Centro-Oeste,1369
3874,2018,Goiás,Feminino,Novembro,9,2018-11-01,Centro-Oeste,1400
3875,2018,Goiás,Feminino,Dezembro,18,2018-12-01,Centro-Oeste,1430
3876,2018,Distrito Federal,Feminino,Janeiro,11,2018-01-01,Centro-Oeste,1096
3877,2018,Distrito Federal,Feminino,Fevereiro,11,2018-02-01,Centro-Oeste,1127
3878,2018,Distrito Federal,Feminino,Março,7,2018-03-01,Centro-Oeste,1155
3879,2018,Distrito Federal,Feminino,Abril,6,2018-04-01,Centro-Oeste,1186
3880,2018,Distrito Federal,Feminino,Maio,6,2018-05-01,Centro-Oeste,1216
3881,2018,Distrito Federal,Feminino,Junho,11,2018-06-01,Centro-Oeste,1247
3882,2018,Distrito Federal,Feminino,Julho,8,2018-07-01,Centro-Oeste,1277
3883,2018,Distrito Federal,Feminino,Agosto,5,2018-08-01,Centro-Oeste,1308
3884,2018,Distrito Federal,Feminino,Setembro,9,2018-09-01,Centro-Oeste,1339
3885,2018,Distrito Federal,Feminino,Outubro,9,2018-10-01,Centro-Oeste,1369
3886,2018,Distrito Federal,Feminino,Novembro,11,2018-11-01,Centro-Oeste,1400
3887,2018,Distrito Federal,Feminino,Dezembro,42,2018-12-01,Centro-Oeste,1430
3888,2020,Rondônia,Feminino,Janeiro,1,2020-01-01,Norte,1826
3889,2020,Rondônia,Feminino,Fevereiro,1,2020-02-01,Norte,1857
3890,2020,Rondônia,Feminino,Março,1,2020-03-01,Norte,1886
3891,2020,Rondônia,Feminino,Abril,1,2020-04-01,Norte,1917
3892,2020,Rondônia,Feminino,Maio,1,2020-05-01,Norte,1947
3893,2020,Rondônia,Feminino,Junho,0,2020-06-01,Norte,1978
3894,2020,Rondônia,Feminino,Julho,1,2020-07-01,Norte,2008
3895,2020,Rondônia,Feminino,Agosto,2,2020-08-01,Norte,2039
3896,2020,Rondônia,Feminino,Setembro,0,2020-09-01,Norte,2070
3897,2020,Rondônia,Feminino,Outubro,3,2020-10-01,Norte,2100
3898,2020,Rondônia,Feminino,Novembro,2,2020-11-01,Norte,2131
3899,2020,Rondônia,Feminino,Dezembro,2,2020-12-01,Norte,2161
3900,2020,Acre,Feminino,Janeiro,0,2020-01-01,Norte,1826
3901,2020,Acre,Feminino,Fevereiro,0,2020-02-01,Norte,1857
3902,2020,Acre,Feminino,Março,0,2020-03-01,Norte,1886
3903,2020,Acre,Feminino,Abril,0,2020-04-01,Norte,1917
3904,2020,Acre,Feminino,Maio,0,2020-05-01,Norte,1947
3905,2020,Acre,Feminino,Junho,0,2020-06-01,Norte,1978
3906,2020,Acre,Feminino,Julho,1,2020-07-01,Norte,2008
3907,2020,Acre,Feminino,Agosto,1,2020-08-01,Norte,2039
3908,2020,Acre,Feminino,Setembro,0,2020-09-01,Norte,2070
3909,2020,Acre,Feminino,Outubro,0,2020-10-01,Norte,2100
3910,2020,Acre,Feminino,Novembro,1,2020-11-01,Norte,2131
3911,2020,Acre,Feminino,Dezembro,2,2020-12-01,Norte,2161
3912,2020,Amazonas,Feminino,Janeiro,3,2020-01-01,Norte,1826
3913,2020,Amazonas,Feminino,Fevereiro,2,2020-02-01,Norte,1857
3914,2020,Amazonas,Feminino,Março,4,2020-03-01,Norte,1886
3915,2020,Amazonas,Feminino,Abril,0,2020-04-01,Norte,1917
3916,2020,Amazonas,Feminino,Maio,0,2020-05-01,Norte,1947
3917,2020,Amazonas,Feminino,Junho,2,2020-06-01,Norte,1978
3918,2020,Amazonas,Feminino,Julho,4,2020-07-01,Norte,2008
3919,2020,Amazonas,Feminino,Agosto,3,2020-08-01,Norte,2039
3920,2020,Amazonas,Feminino,Setembro,4,2020-09-01,Norte,2070
3921,2020,Amazonas,Feminino,Outubro,10,2020-10-01,Norte,2100
3922,2020,Amazonas,Feminino,Novembro,4,2020-11-01,Norte,2131
3923,2020,Amazonas,Feminino,Dezembro,7,2020-12-01,Norte,2161
3924,2020,Roraima,Feminino,Janeiro,0,2020-01-01,Norte,1826
3925,2020,Roraima,Feminino,Fevereiro,1,2020-02-01,Norte,1857
3926,2020,Roraima,Feminino,Março,1,2020-03-01,Norte,1886
3927,2020,Roraima,Feminino,Abril,0,2020-04-01,Norte,1917
3928,2020,Roraima,Feminino,Maio,0,2020-05-01,Norte,1947
3929,2020,Roraima,Feminino,Junho,0,2020-06-01,Norte,1978
3930,2020,Roraima,Feminino,Julho,0,2020-07-01,Norte,2008
3931,2020,Roraima,Feminino,Agosto,0,2020-08-01,Norte,2039
3932,2020,Roraima,Feminino,Setembro,0,2020-09-01,Norte,2070
3933,2020,Roraima,Feminino,Outubro,0,2020-10-01,Norte,2100
3934,2020,Roraima,Feminino,Novembro,0,2020-11-01,Norte,2131
3935,2020,Roraima,Feminino,Dezembro,1,2020-12-01,Norte,2161
3936,2020,Pará,Feminino,Janeiro,5,2020-01-01,Norte,1826
3937,2020,Pará,Feminino,Fevereiro,4,2020-02-01,Norte,1857
3938,2020,Pará,Feminino,Março,5,2020-03-01,Norte,1886
3939,2020,Pará,Feminino,Abril,2,2020-04-01,Norte,1917
3940,2020,Pará,Feminino,Maio,3,2020-05-01,Norte,1947
3941,2020,Pará,Feminino,Junho,7,2020-06-01,Norte,1978
3942,2020,Pará,Feminino,Julho,6,2020-07-01,Norte,2008
3943,2020,Pará,Feminino,Agosto,22,2020-08-01,Norte,2039
3944,2020,Pará,Feminino,Setembro,8,2020-09-01,Norte,2070
3945,2020,Pará,Feminino,Outubro,5,2020-10-01,Norte,2100
3946,2020,Pará,Feminino,Novembro,9,2020-11-01,Norte,2131
3947,2020,Pará,Feminino,Dezembro,15,2020-12-01,Norte,2161
3948,2020,Amapá,Feminino,Janeiro,0,2020-01-01,Norte,1826
3949,2020,Amapá,Feminino,Fevereiro,0,2020-02-01,Norte,1857
3950,2020,Amapá,Feminino,Março,0,2020-03-01,Norte,1886
3951,2020,Amapá,Feminino,Abril,0,2020-04-01,Norte,1917
3952,2020,Amapá,Feminino,Maio,0,2020-05-01,Norte,1947
3953,2020,Amapá,Feminino,Junho,0,2020-06-01,Norte,1978
3954,2020,Amapá,Feminino,Julho,0,2020-07-01,Norte,2008
3955,2020,Amapá,Feminino,Agosto,1,2020-08-01,Norte,2039
3956,2020,Amapá,Feminino,Setembro,0,2020-09-01,Norte,2070
3957,2020,Amapá,Feminino,Outubro,1,2020-10-01,Norte,2100
3958,2020,Amapá,Feminino,Novembro,0,2020-11-01,Norte,2131
3959,2020,Amapá,Feminino,Dezembro,2,2020-12-01,Norte,2161
3960,2020,Tocantins,Feminino,Janeiro,1,2020-01-01,Norte,1826
3961,2020,Tocantins,Feminino,Fevereiro,0,2020-02-01,Norte,1857
3962,2020,Tocantins,Feminino,Março,0,2020-03-01,Norte,1886
3963,2020,Tocantins,Feminino,Abril,0,2020-04-01,Norte,1917
3964,2020,Tocantins,Feminino,Maio,1,2020-05-01,Norte,1947
3965,2020,Tocantins,Feminino,Junho,1,2020-06-01,Norte,1978
3966,2020,Tocantins,Feminino,Julho,1,2020-07-01,Norte,2008
3967,2020,Tocantins,Feminino,Agosto,1,2020-08-01,Norte,2039
3968,2020,Tocantins,Feminino,Setembro,1,2020-09-01,Norte,2070
3969,2020,Tocantins,Feminino,Outubro,0,2020-10-01,Norte,2100
3970,2020,Tocantins,Feminino,Novembro,1,2020-11-01,Norte,2131
3971,2020,Tocantins,Feminino,Dezembro,0,2020-12-01,Norte,2161
3972,2020,Maranhão,Feminino,Janeiro,0,2020-01-01,Nordeste,1826
3973,2020,Maranhão,Feminino,Fevereiro,2,2020-02-01,Nordeste,1857
3974,2020,Maranhão,Feminino,Março,1,2020-03-01,Nordeste,1886
3975,2020,Maranhão,Feminino,Abril,2,2020-04-01,Nordeste,1917
3976,2020,Maranhão,Feminino,Maio,2,2020-05-01,Nordeste,1947
3977,2020,Maranhão,Feminino,Junho,4,2020-06-01,Nordeste,1978
3978,2020,Maranhão,Feminino,Julho,4,2020-07-01,Nordeste,2008
3979,2020,Maranhão,Feminino,Agosto,1,2020-08-01,Nordeste,2039
3980,2020,Maranhão,Feminino,Setembro,4,2020-09-01,Nordeste,2070
3981,2020,Maranhão,Feminino,Outubro,3,2020-10-01,Nordeste,2100
3982,2020,Maranhão,Feminino,Novembro,0,2020-11-01,Nordeste,2131
3983,2020,Maranhão,Feminino,Dezembro,5,2020-12-01,Nordeste,2161
3984,2020,Piauí,Feminino,Janeiro,3,2020-01-01,Nordeste,1826
3985,2020,Piauí,Feminino,Fevereiro,3,2020-02-01,Nordeste,1857
3986,2020,Piauí,Feminino,Março,0,2020-03-01,Nordeste,1886
3987,2020,Piauí,Feminino,Abril,0,2020-04-01,Nordeste,1917
3988,2020,Piauí,Feminino,Maio,0,2020-05-01,Nordeste,1947
3989,2020,Piauí,Feminino,Junho,0,2020-06-01,Nordeste,1978
3990,2020,Piauí,Feminino,Julho,1,2020-07-01,Nordeste,2008
3991,2020,Piauí,Feminino,Agosto,1,2020-08-01,Nordeste,2039
3992,2020,Piauí,Feminino,Setembro,1,2020-09-01,Nordeste,2070
3993,2020,Piauí,Feminino,Outubro,2,2020-10-01,Nordeste,2100
3994,2020,Piauí,Feminino,Novembro,5,2020-11-01,Nordeste,2131
3995,2020,Piauí,Feminino,Dezembro,2,2020-12-01,Nordeste,2161
3996,2020,Ceará,Feminino,Janeiro,15,2020-01-01,Nordeste,1826
3997,2020,Ceará,Feminino,Fevereiro,14,2020-02-01,Nordeste,1857
3998,2020,Ceará,Feminino,Março,15,2020-03-01,Nordeste,1886
3999,2020,Ceará,Feminino,Abril,3,2020-04-01,Nordeste,1917
4000,2020,Ceará,Feminino,Maio,2,2020-05-01,Nordeste,1947
4001,2020,Ceará,Feminino,Junho,7,2020-06-01,Nordeste,1978
4002,2020,Ceará,Feminino,Julho,4,2020-07-01,Nordeste,2008
4003,2020,Ceará,Feminino,Agosto,11,2020-08-01,Nordeste,2039
4004,2020,Ceará,Feminino,Setembro,17,2020-09-01,Nordeste,2070
4005,2020,Ceará,Feminino,Outubro,29,2020-10-01,Nordeste,2100
4006,2020,Ceará,Feminino,Novembro,23,2020-11-01,Nordeste,2131
4007,2020,Ceará,Feminino,Dezembro,38,2020-12-01,Nordeste,2161
4008,2020,Rio Grande do Norte,Feminino,Janeiro,2,2020-01-01,Nordeste,1826
4009,2020,Rio Grande do Norte,Feminino,Fevereiro,4,2020-02-01,Nordeste,1857
4010,2020,Rio Grande do Norte,Feminino,Março,4,2020-03-01,Nordeste,1886
4011,2020,Rio Grande do Norte,Feminino,Abril,1,2020-04-01,Nordeste,1917
4012,2020,Rio Grande do Norte,Feminino,Maio,3,2020-05-01,Nordeste,1947
4013,2020,Rio Grande do Norte,Feminino,Junho,2,2020-06-01,Nordeste,1978
4014,2020,Rio Grande do Norte,Feminino,Julho,4,2020-07-01,Nordeste,2008
4015,2020,Rio Grande do Norte,Feminino,Agosto,6,2020-08-01,Nordeste,2039
4016,2020,Rio Grande do Norte,Feminino,Setembro,4,2020-09-01,Nordeste,2070
4017,2020,Rio Grande do Norte,Feminino,Outubro,5,2020-10-01,Nordeste,2100
4018,2020,Rio Grande do Norte,Feminino,Novembro,5,2020-11-01,Nordeste,2131
4019,2020,Rio Grande do Norte,Feminino,Dezembro,4,2020-12-01,Nordeste,2161
4020,2020,Paraíba,Feminino,Janeiro,6,2020-01-01,Nordeste,1826
4021,2020,Paraíba,Feminino,Fevereiro,6,2020-02-01,Nordeste,1857
4022,2020,Paraíba,Feminino,Março,1,2020-03-01,Nordeste,1886
4023,2020,Paraíba,Feminino,Abril,0,2020-04-01,Nordeste,1917
4024,2020,Paraíba,Feminino,Maio,1,2020-05-01,Nordeste,1947
4025,2020,Paraíba,Feminino,Junho,5,2020-06-01,Nordeste,1978
4026,2020,Paraíba,Feminino,Julho,6,2020-07-01,Nordeste,2008
4027,2020,Paraíba,Feminino,Agosto,3,2020-08-01,Nordeste,2039
4028,2020,Paraíba,Feminino,Setembro,7,2020-09-01,Nordeste,2070
4029,2020,Paraíba,Feminino,Outubro,7,2020-10-01,Nordeste,2100
4030,2020,Paraíba,Feminino,Novembro,6,2020-11-01,Nordeste,2131
4031,2020,Paraíba,Feminino,Dezembro,7,2020-12-01,Nordeste,2161
4032,2020,Pernambuco,Feminino,Janeiro,4,2020-01-01,Nordeste,1826
4033,2020,Pernambuco,Feminino,Fevereiro,16,2020-02-01,Nordeste,1857
4034,2020,Pernambuco,Feminino,Março,13,2020-03-01,Nordeste,1886
4035,2020,Pernambuco,Feminino,Abril,5,2020-04-01,Nordeste,1917
4036,2020,Pernambuco,Feminino,Maio,11,2020-05-01,Nordeste,1947
4037,2020,Pernambuco,Feminino,Junho,7,2020-06-01,Nordeste,1978
4038,2020,Pernambuco,Feminino,Julho,8,2020-07-01,Nordeste,2008
4039,2020,Pernambuco,Feminino,Agosto,14,2020-08-01,Nordeste,2039
4040,2020,Pernambuco,Feminino,Setembro,21,2020-09-01,Nordeste,2070
4041,2020,Pernambuco,Feminino,Outubro,20,2020-10-01,Nordeste,2100
4042,2020,Pernambuco,Feminino,Novembro,22,2020-11-01,Nordeste,2131
4043,2020,Pernambuco,Feminino,Dezembro,25,2020-12-01,Nordeste,2161
4044,2020,Alagoas,Feminino,Janeiro,6,2020-01-01,Nordeste,1826
4045,2020,Alagoas,Feminino,Fevereiro,3,2020-02-01,Nordeste,1857
4046,2020,Alagoas,Feminino,Março,0,2020-03-01,Nordeste,1886
4047,2020,Alagoas,Feminino,Abril,2,2020-04-01,Nordeste,1917
4048,2020,Alagoas,Feminino,Maio,5,2020-05-01,Nordeste,1947
4049,2020,Alagoas,Feminino,Junho,1,2020-06-01,Nordeste,1978
4050,2020,Alagoas,Feminino,Julho,1,2020-07-01,Nordeste,2008
4051,2020,Alagoas,Feminino,Agosto,5,2020-08-01,Nordeste,2039
4052,2020,Alagoas,Feminino,Setembro,1,2020-09-01,Nordeste,2070
4053,2020,Alagoas,Feminino,Outubro,3,2020-10-01,Nordeste,2100
4054,2020,Alagoas,Feminino,Novembro,10,2020-11-01,Nordeste,2131
4055,2020,Alagoas,Feminino,Dezembro,11,2020-12-01,Nordeste,2161
